42.403768	-72.520695	0	0
42.40947	-72.53503	0	3
42.254234	-72.57412	0	0
42.254234	-72.57412	0	0
42.37823	-72.5359	0	3
42.394318	-72.526436	0	0
42.385742	-72.52514	0	0
42.254234	-72.57412	0	3
42.403768	-72.520695	0	2
42.333443	-72.523506	0	2
42.398815	-72.52811	0	0
42.35497	-72.52083	0	2
42.374476	-72.52032	0	0
42.363	-72.52077	0	3
42.373203	-72.51985	0	2
42.391534	-72.542115	0	0
42.452267	-72.56366	0	3
42.38997	-72.532684	0	0
42.47529	-72.584964	0	3
42.395727	-72.527212	0	0
42.395727	-72.527212	0	3
42.379078	-72.519905	0	0
42.254234	-72.57412	0	3
42.340076	-72.52021	0	3
42.342479	-72.469221	0	2
42.40391	-72.5295	0	2
42.394085	-72.52633	0	0
42.393612	-72.532715	0	2
42.433743	-72.54543	0	0
42.47529	-72.584964	0	2
42.45146	-72.56273	0	2
42.391534	-72.542115	0	2
42.3731	-72.51882	0	2
42.37823	-72.5359	0	3
42.444849	-72.533554	0	0
42.379894	-72.5195	0	0
42.444849	-72.533554	0	2
42.32164	-72.5328	0	2
42.444849	-72.533554	0	2
42.47529	-72.584964	0	3
42.375828	-72.51121	0	2
42.37823	-72.5359	0	0
42.38659	-72.52229	0	2
42.37823	-72.5359	0	3
42.36839	-72.52009	0	0
42.391106	-72.52517	0	3
42.351562	-72.52688	0	0
42.387726	-72.52351	0	3
42.37978	-72.51957	0	3
42.254234	-72.57412	0	3
42.46154	-72.58145	0	2
42.451496	-72.56264	0	3
42.444849	-72.533554	0	3
42.296196	-72.5312	0	0
42.264523	-72.57202	0	3
42.37311	-72.51884	0	0
42.254234	-72.57412	0	3
42.444849	-72.533554	0	2
42.3729	-72.50113	0	3
42.376106	-72.51988	0	0
42.39375	-72.53277	0	3
42.374476	-72.52032	0	2
42.342479	-72.469221	0	3
42.374476	-72.52032	0	2
42.293915	-72.53127	0	2
42.348904	-72.52891	0	2
42.382305	-72.52015	0	0
42.444849	-72.533554	0	3
42.391534	-72.542115	0	0
42.334637	-72.52329	0	2
42.374476	-72.52032	0	2
42.394417	-72.526505	0	2
42.391534	-72.542115	0	2
42.39793	-72.51555	0	2
42.254234	-72.57412	0	2
42.363945	-72.48964	0	2
42.32522	-72.53115	0	2
42.35061	-72.527435	0	3
42.403934	-72.529526	0	3
42.342479	-72.469221	0	2
42.444849	-72.533554	0	0
42.395727	-72.527212	0	0
42.395727	-72.527212	0	0
42.376293	-72.50136	0	0
42.365025	-72.490906	0	0
42.47529	-72.584964	0	2
42.384876	-72.52157	0	0
42.38238	-72.53189	0	2
42.358788	-72.52086	0	3
42.254234	-72.57412	0	0
42.37823	-72.5359	0	2
42.395727	-72.527212	0	0
42.47529	-72.584964	0	3
42.35368	-72.47936	0	3
42.348938	-72.52889	0	3
42.377945	-72.519936	0	2
42.254234	-72.57412	0	2
42.37579	-72.506645	0	0
42.342479	-72.469221	0	3
42.400074	-72.527916	0	2
42.47529	-72.584964	0	0
42.47529	-72.584964	0	2
42.374476	-72.52032	0	0
42.403768	-72.520695	0	0
42.368114	-72.49477	0	3
42.374476	-72.52032	0	2
42.422985	-72.53764	0	3
42.37592	-72.51529	0	2
42.38917	-72.51809	0	2
42.38481	-72.53264	0	3
42.35666	-72.48544	0	3
42.409645	-72.53339	0	3
42.38627	-72.52246	0	0
42.395727	-72.527212	0	0
42.374476	-72.52032	0	0
42.377434	-72.51986	0	2
42.35469	-72.48012	0	3
42.386707	-72.52563	0	3
42.374476	-72.52032	0	0
42.391534	-72.542115	0	2
42.32501	-72.527466	0	2
42.281506	-72.556114	0	3
42.34939	-72.5304	0	3
42.353367	-72.52062	0	3
42.403768	-72.520695	0	2
42.35113	-72.5303	0	3
42.38516	-72.53126	0	3
42.39072	-72.53316	0	3
42.339676	-72.52028	0	3
42.378765	-72.51986	0	3
42.409836	-72.53139	0	2
42.342479	-72.469221	0	3
42.45773	-72.581474	0	3
42.403768	-72.520695	0	2
42.254234	-72.57412	0	0
42.397717	-72.527885	0	2
42.37989	-72.534096	0	2
42.374476	-72.52032	0	3
42.254818	-72.577	0	3
42.45154	-72.56275	0	2
42.383743	-72.521	0	2
42.37593	-72.51676	0	0
42.444927	-72.55372	0	2
42.375908	-72.51241	0	2
42.392387	-72.53605	0	0
42.444849	-72.533554	0	2
42.391534	-72.542115	0	0
42.385628	-72.5259	0	0
42.356632	-72.48544	0	3
42.374476	-72.52032	0	0
42.35417	-72.52213	0	0
42.391534	-72.542115	0	2
42.35535	-72.52083	0	2
42.395727	-72.527212	0	0
42.390865	-72.52525	0	2
42.403768	-72.520695	0	0
42.37823	-72.5359	0	0
42.403768	-72.520695	0	3
42.342479	-72.469221	0	2
42.445957	-72.55434	0	3
42.37823	-72.5359	0	2
42.390938	-72.52516	0	2
42.391534	-72.542115	0	3
42.272163	-72.5655	0	0
42.379818	-72.5195	0	3
42.444849	-72.533554	0	3
42.45705	-72.570145	0	0
42.403768	-72.520695	0	2
42.38079	-72.51939	0	2
42.392246	-72.52545	0	2
42.37823	-72.5359	0	2
42.37823	-72.5359	0	2
42.387775	-72.52379	0	2
42.47529	-72.584964	0	3
42.385563	-72.52586	0	2
42.391534	-72.542115	0	0
42.444849	-72.533554	0	3
42.47529	-72.584964	0	2
42.254234	-72.57412	0	2
42.47529	-72.584964	0	0
42.342479	-72.469221	0	2
42.395023	-72.52696	0	2
42.374794	-72.51972	0	2
42.254234	-72.57412	0	3
42.444849	-72.533554	0	3
42.383846	-72.53221	0	0
42.457775	-72.58125	0	2
42.254234	-72.57412	0	3
42.374476	-72.52032	0	2
42.34784	-72.52014	0	3
42.3725	-72.51971	0	2
42.45775	-72.58145	0	2
42.25786	-72.57201	0	0
42.47529	-72.584964	0	0
42.356277	-72.48138	0	0
42.351536	-72.52655	0	0
42.37592	-72.51529	0	3
42.342479	-72.469221	0	2
42.374476	-72.52032	0	2
42.254234	-72.57412	0	0
42.377453	-72.51989	0	0
42.383114	-72.52058	0	3
42.37582	-72.50814	0	2
42.38921	-72.51883	0	3
42.456703	-72.568535	0	0
42.47529	-72.584964	0	0
42.391534	-72.542115	0	2
42.374476	-72.52032	0	2
42.369392	-72.51994	0	0
42.391534	-72.542115	0	3
42.387577	-72.52354	0	3
42.45462	-72.566986	0	0
42.394936	-72.526764	0	3
42.395157	-72.51337	0	0
42.452805	-72.56454	0	3
42.342479	-72.469221	0	0
42.342479	-72.469221	0	2
42.457695	-72.58145	0	0
42.39213	-72.52545	0	2
42.254234	-72.57412	0	3
42.395727	-72.527212	0	0
42.382725	-72.520325	0	3
42.342479	-72.469221	0	2
42.457767	-72.581505	0	2
42.25894	-72.57488	0	3
42.444046	-72.55313	0	2
42.403768	-72.520695	0	3
42.374476	-72.52032	0	3
42.37337	-72.51979	0	2
42.383327	-72.520706	0	0
42.375828	-72.50907	0	3
42.395554	-72.52709	0	2
42.374476	-72.52032	0	0
42.35963	-72.48595	0	3
42.444849	-72.533554	0	0
42.370422	-72.51989	0	0
42.47529	-72.584964	0	3
42.391003	-72.5253	0	2
42.356865	-72.552635	0	0
42.385128	-72.53128	0	0
42.325226	-72.53072	0	0
42.373158	-72.51878	0	0
42.405006	-72.52965	0	2
42.254234	-72.57412	0	0
42.387764	-72.52385	0	2
42.394157	-72.5115	0	0
42.387684	-72.52355	0	3
42.41018	-72.53775	0	3
42.37823	-72.5359	0	2
42.281746	-72.55531	0	0
42.459557	-72.5795	0	3
42.35665	-72.485405	0	3
42.2665	-72.57153	0	2
42.39143	-72.52536	0	3
42.45775	-72.5814	0	2
42.379635	-72.51959	0	2
42.374476	-72.52032	0	2
42.47529	-72.584964	0	3
42.36289	-72.4887	0	2
42.378	-72.51989	0	3
42.254234	-72.57412	0	2
42.395727	-72.527212	0	3
42.351444	-72.527466	0	0
42.40594	-72.53247	0	3
42.254234	-72.57412	0	2
42.371246	-72.49851	0	3
42.342479	-72.469221	0	2
42.380524	-72.51942	0	0
42.395727	-72.527212	0	0
42.33993	-72.52019	0	0
42.400948	-72.52798	0	2
42.325127	-72.529854	0	0
42.403768	-72.520695	0	2
42.39404	-72.526215	0	0
42.37314	-72.51881	0	2
42.403768	-72.520695	0	3
42.393635	-72.533264	0	0
42.457596	-72.58136	0	0
42.394978	-72.526794	0	0
42.374476	-72.52032	0	0
42.342479	-72.469221	0	3
42.444849	-72.533554	0	2
42.444849	-72.533554	0	0
42.395727	-72.527212	0	2
42.40654	-72.52991	0	0
42.374476	-72.52032	0	2
42.444849	-72.533554	0	2
42.395727	-72.527212	0	3
42.395727	-72.527212	0	2
42.254234	-72.57412	0	0
42.391534	-72.542115	0	3
42.47529	-72.584964	0	2
42.34726	-72.52026	0	3
42.374476	-72.52032	0	3
42.3253	-72.53124	0	2
42.37628	-72.51994	0	3
42.398422	-72.516235	0	3
42.342479	-72.469221	0	2
42.354946	-72.48011	0	3
42.41453	-72.53721	0	0
42.403768	-72.520695	0	2
42.32527	-72.53114	0	2
42.374476	-72.52032	0	3
