ID	s	d	ts	te	LLC	size	curr node	packetID	copies
54	1	5	98	297	199	60	44	0	1
55	2	5	98	310	212	60	45	0	1
52	2	4	98	280	182	600	46	0	1
50	1	3	98	296	198	600	50	1	1
49	0	4	98	273	175	600	50	0	1
50	1	3	98	199	101	600	51	1	1
50	1	3	98	146	48	600	52	1	1
50	1	3	98	222	124	600	52	0	1
52	2	4	98	299	201	600	52	0	1
55	2	5	98	217	119	60	53	0	1
52	2	4	98	284	186	600	0	1	1
50	1	3	98	247	149	600	20	1	1
51	2	5	98	306	208	600	21	1	1
49	0	4	98	297	199	600	41	0	1
49	0	4	98	304	206	600	46	1	1
52	2	4	98	266	168	600	50	1	1
54	1	5	98	280	182	60	51	0	1
49	0	4	98	274	176	600	52	0	1
54	1	5	98	152	54	60	52	0	1
53	0	5	98	300	202	60	53	0	1
49	0	4	98	316	218	600	0	1	1
49	0	4	98	299	201	600	52	1	1
56	0	4	118	308	190	600	0	1	1
64	2	4	118	285	167	60	0	0	1
56	0	4	118	299	181	600	0	0	1
61	1	3	118	322	204	60	1	0	1
65	1	3	118	162	44	2400	1	7	1
59	2	5	118	332	214	600	2	0	1
59	2	5	118	331	213	600	2	1	1
65	1	3	118	318	200	2400	4	4	1
65	1	3	118	319	201	2400	4	7	1
69	1	3	118	333	215	600	9	1	1
57	1	4	118	329	211	600	12	0	1
62	1	4	118	328	210	60	12	0	1
59	2	5	118	325	207	600	13	0	1
66	0	5	118	334	216	60	19	0	1
65	1	3	118	333	215	2400	19	4	1
69	1	3	118	335	217	600	19	1	1
57	1	4	118	287	169	600	20	0	1
65	1	3	118	307	189	2400	20	6	1
65	1	3	118	247	129	2400	20	1	1
65	1	3	118	308	190	2400	20	3	1
65	1	3	118	332	214	2400	20	5	1
68	2	5	118	320	202	60	21	0	1
56	0	4	118	330	212	600	26	1	1
65	1	3	118	305	187	2400	28	6	1
56	0	4	118	335	217	600	29	1	1
67	0	4	118	331	213	600	30	0	1
56	0	4	118	327	209	600	30	0	1
67	0	4	118	333	215	600	33	0	1
61	1	3	118	333	215	60	34	0	1
65	1	3	118	332	214	2400	36	5	1
59	2	5	118	329	211	600	37	1	1
58	2	5	118	330	212	60	37	0	1
65	1	3	118	333	215	2400	38	0	1
67	0	4	118	333	215	600	43	1	1
69	1	3	118	332	214	600	43	0	1
62	1	4	118	329	211	60	44	0	1
60	1	5	118	331	213	60	44	0	1
65	1	3	118	331	213	2400	44	2	1
65	1	3	118	329	211	2400	44	7	1
65	1	3	118	330	212	2400	44	4	1
58	2	5	118	332	214	60	45	0	1
67	0	4	118	297	179	600	46	1	1
69	1	3	118	333	215	600	47	1	1
60	1	5	118	320	202	60	47	0	1
63	2	3	118	330	212	60	47	0	1
68	2	5	118	335	217	60	47	0	1
56	0	4	118	333	215	600	48	1	1
58	2	5	118	318	200	60	49	0	1
69	1	3	118	335	217	600	50	0	1
68	2	5	118	301	183	60	50	0	1
56	0	4	118	263	145	600	50	0	1
61	1	3	118	321	203	60	50	0	1
69	1	3	118	208	90	600	51	1	1
64	2	4	118	319	201	60	52	0	1
62	1	4	118	249	131	60	52	0	1
67	0	4	118	226	108	600	52	0	1
57	1	4	118	236	118	600	52	1	1
63	2	3	118	291	173	60	52	0	1
65	1	3	118	199	81	2400	52	5	1
65	1	3	118	151	33	2400	52	1	3
65	1	3	118	151	33	2400	52	3	1
65	1	3	118	151	33	2400	52	6	1
61	1	3	118	328	210	60	52	0	1
67	0	4	118	297	179	600	0	1	1
66	0	5	118	317	199	60	1	0	1
58	2	5	118	331	213	60	2	0	1
65	1	3	118	316	198	2400	4	3	1
57	1	4	118	328	210	600	12	1	1
69	1	3	118	333	215	600	19	0	1
60	1	5	118	323	205	60	20	0	1
65	1	3	118	307	189	2400	20	4	1
64	2	4	118	327	209	60	30	0	1
68	2	5	118	318	200	60	37	0	1
66	0	5	118	300	182	60	38	0	1
65	1	3	118	330	212	2400	43	5	1
65	1	3	118	332	214	2400	44	0	1
65	1	3	118	329	211	2400	44	3	1
59	2	5	118	324	206	600	47	0	1
64	2	4	118	264	146	60	50	0	1
60	1	5	118	305	187	60	50	0	1
65	1	3	118	318	200	2400	51	6	1
57	1	4	118	336	218	600	52	1	1
56	0	4	118	228	110	600	52	0	1
67	0	4	118	299	181	600	52	1	1
60	1	5	118	326	208	60	52	0	1
65	1	3	118	151	33	2400	52	2	3
65	1	3	118	249	131	2400	52	7	1
67	0	4	118	283	165	600	0	0	1
65	1	3	118	322	204	2400	1	0	1
66	0	5	118	330	212	60	2	0	1
59	2	5	118	337	219	600	11	1	1
65	1	3	118	331	213	2400	44	6	1
69	1	3	118	321	203	600	47	0	1
59	2	5	118	299	181	600	50	1	1
57	1	4	118	237	119	600	52	0	1
65	1	3	118	337	219	2400	52	7	1
65	1	3	118	151	33	2400	52	4	1
65	1	3	118	297	179	2400	44	5	1
56	0	4	118	320	202	600	52	1	1
65	1	3	118	151	33	2400	52	0	1
78	0	4	135	297	162	60	0	0	1
73	0	4	135	283	148	60	0	0	1
70	1	5	135	322	187	600	1	1	1
75	1	4	135	328	193	600	12	0	1
78	0	4	135	347	212	60	14	0	1
73	0	4	135	348	213	60	14	0	1
71	2	4	135	318	183	60	20	0	1
75	1	4	135	287	152	600	20	1	1
70	1	5	135	311	176	600	20	1	1
77	0	5	135	348	213	600	21	1	1
80	1	5	135	347	212	600	21	1	1
80	1	5	135	343	208	600	21	0	1
72	0	4	135	347	212	60	22	0	1
78	0	4	135	328	193	60	22	0	1
75	1	4	135	341	206	600	28	1	1
74	2	5	135	342	207	600	29	0	1
80	1	5	135	318	183	600	30	1	1
77	0	5	135	349	214	600	31	1	1
77	0	5	135	346	211	600	31	0	1
80	1	5	135	346	211	600	37	0	1
79	2	5	135	331	196	60	37	0	1
77	0	5	135	339	204	600	38	0	1
70	1	5	135	348	213	600	40	0	1
70	1	5	135	352	217	600	40	1	1
77	0	5	135	326	191	600	41	1	1
80	1	5	135	335	200	600	43	1	1
76	1	4	135	310	175	60	44	0	1
75	1	4	135	325	190	600	44	1	1
74	2	5	135	341	206	600	45	0	1
77	0	5	135	348	213	600	49	0	1
80	1	5	135	306	171	600	50	0	1
78	0	4	135	262	127	60	50	0	2
73	0	4	135	261	126	60	50	0	2
76	1	4	135	261	126	60	50	0	1
80	1	5	135	297	162	600	50	1	1
75	1	4	135	238	103	600	52	1	1
76	1	4	135	237	102	60	52	0	1
80	1	5	135	326	191	600	52	0	1
81	2	5	135	340	205	60	53	0	1
72	0	4	135	298	163	60	0	0	1
72	0	4	135	346	211	60	14	0	1
76	1	4	135	333	198	60	20	0	1
74	2	5	135	345	210	600	21	1	1
81	2	5	135	347	212	60	21	0	1
73	0	4	135	343	208	60	22	0	1
70	1	5	135	350	215	600	29	0	1
79	2	5	135	350	215	60	30	0	1
70	1	5	135	345	210	600	31	0	1
74	2	5	135	344	209	600	37	1	1
77	0	5	135	348	213	600	38	1	1
75	1	4	135	308	173	600	44	0	1
70	1	5	135	310	175	600	49	1	1
79	2	5	135	299	164	60	50	0	1
72	0	4	135	261	126	60	50	0	2
70	1	5	135	286	151	600	50	0	1
71	2	4	135	299	164	60	52	0	1
70	1	5	135	178	43	600	52	1	1
71	2	4	135	297	162	60	0	0	1
75	1	4	135	286	151	600	20	0	1
79	2	5	135	346	211	60	21	0	1
71	2	4	135	261	126	60	50	0	1
75	1	4	135	234	99	600	52	0	1
77	0	5	135	291	156	600	50	0	1
144	2	4	237	303	66	60	0	0	1
143	1	4	237	295	58	600	0	0	1
149	2	4	237	293	56	3000	0	8	1
149	2	4	237	281	44	3000	0	2	1
149	2	4	237	279	42	3000	0	3	1
142	0	4	237	279	42	600	0	0	2
142	0	4	237	279	42	600	0	1	2
148	0	4	237	279	42	60	0	0	2
149	2	4	237	279	42	3000	0	4	1
149	2	4	237	279	42	3000	0	5	1
149	2	4	237	279	42	3000	0	6	1
149	2	4	237	273	36	3000	0	1	1
149	2	4	237	274	37	3000	0	7	1
141	1	4	237	280	43	3000	0	8	1
149	2	4	237	280	43	3000	0	0	1
149	2	4	237	286	49	3000	0	9	1
141	1	4	237	294	57	3000	0	6	1
133	2	4	225	279	54	60	0	0	1
126	1	4	206	343	137	600	0	0	1
125	0	4	206	279	73	2400	0	1	2
125	0	4	206	279	73	2400	0	0	2
121	0	4	206	279	73	600	0	1	2
121	0	4	206	279	73	600	0	0	2
129	0	4	206	280	74	60	0	0	2
125	0	4	206	280	74	2400	0	7	2
125	0	4	206	280	74	2400	0	6	2
125	0	4	206	280	74	2400	0	5	2
125	0	4	206	280	74	2400	0	4	2
125	0	4	206	280	74	2400	0	3	2
125	0	4	206	280	74	2400	0	2	2
111	0	4	190	297	107	60	0	0	1
115	0	4	190	295	105	600	0	1	1
115	0	4	190	295	105	600	0	0	1
110	0	4	190	295	105	600	0	1	1
110	0	4	190	284	94	600	0	0	1
104	0	4	190	296	106	600	0	1	1
104	0	4	190	296	106	600	0	0	1
90	0	4	171	299	128	2400	0	4	1
99	0	4	171	297	126	600	0	1	1
90	0	4	171	297	126	2400	0	0	1
90	0	4	171	295	124	2400	0	1	1
90	0	4	171	295	124	2400	0	6	1
90	0	4	171	283	112	2400	0	7	1
97	0	4	171	283	112	60	0	0	1
91	0	4	171	284	113	60	0	0	1
90	0	4	171	296	125	2400	0	2	1
90	0	4	171	296	125	2400	0	3	1
90	0	4	171	296	125	2400	0	5	1
99	0	4	171	298	127	600	0	0	1
82	0	4	152	285	133	60	0	0	1
86	0	4	152	283	131	600	0	0	1
86	0	4	152	277	125	600	0	1	1
84	0	4	152	284	132	600	0	0	1
84	0	4	152	296	144	600	0	1	1
144	2	4	237	357	120	60	1	0	1
149	2	4	237	357	120	3000	1	2	1
149	2	4	237	357	120	3000	1	7	1
149	2	4	237	357	120	3000	1	0	1
149	2	4	237	357	120	3000	1	5	1
142	0	4	237	357	120	600	1	1	1
149	2	4	237	353	116	3000	1	9	1
141	1	4	237	340	103	3000	1	3	1
141	1	4	237	346	109	3000	1	4	1
147	1	4	237	350	113	60	1	0	1
140	1	3	237	358	121	2400	1	6	1
146	1	3	237	358	121	60	1	0	1
140	1	3	237	358	121	2400	1	7	1
140	1	3	237	358	121	2400	1	1	1
145	1	3	237	358	121	600	1	0	1
143	1	4	237	358	121	600	1	1	1
129	0	4	206	355	149	60	1	0	1
126	1	4	206	331	125	600	1	1	1
125	0	4	206	354	148	2400	1	0	1
105	1	5	190	248	58	3000	1	0	1
103	1	3	190	318	128	2400	1	3	1
109	1	5	190	356	166	60	1	0	1
93	1	4	171	359	188	600	1	0	1
88	1	4	171	331	160	2400	1	6	1
94	0	3	171	323	152	2400	1	3	1
92	0	3	171	321	150	60	1	0	1
89	1	5	171	321	150	600	1	1	1
95	1	5	171	301	130	600	1	0	1
98	0	5	171	322	151	60	1	0	1
95	1	5	171	322	151	600	1	1	1
140	1	3	237	350	113	2400	2	4	1
140	1	3	237	354	117	2400	2	5	1
140	1	3	237	358	121	2400	2	2	1
136	0	5	225	357	132	600	2	0	1
116	2	5	206	358	152	3000	2	9	1
105	1	5	190	355	165	3000	2	1	1
103	1	3	190	354	164	2400	2	7	1
94	0	3	171	359	188	2400	2	4	1
99	0	4	171	359	188	600	2	1	1
98	0	5	171	355	184	60	2	0	1
94	0	3	171	355	184	2400	2	1	1
94	0	3	171	355	184	2400	2	6	1
140	1	3	237	358	121	2400	4	4	1
103	1	3	190	359	169	2400	4	2	1
105	1	5	190	359	169	3000	4	2	1
105	1	5	190	357	167	3000	4	3	1
105	1	5	190	358	168	3000	4	1	1
103	1	3	190	358	168	2400	4	4	1
103	1	3	190	358	168	2400	4	6	1
103	1	3	190	358	168	2400	4	1	1
94	0	3	171	359	188	2400	4	6	1
89	1	5	171	357	186	600	4	1	1
94	0	3	171	358	187	2400	4	0	1
95	1	5	171	358	187	600	4	0	1
87	1	5	152	358	206	600	4	1	1
145	1	3	237	359	122	600	6	0	1
140	1	3	237	357	120	2400	6	3	1
138	1	3	225	359	134	600	6	1	1
127	1	3	206	359	153	600	6	1	1
122	0	5	206	359	153	600	6	1	1
105	1	5	190	359	169	3000	6	4	1
105	1	5	190	356	166	3000	6	5	1
89	1	5	171	359	188	600	6	0	1
94	0	3	171	357	186	2400	6	1	1
83	0	5	152	359	207	3000	6	9	1
83	0	5	152	359	207	3000	6	5	1
149	2	4	237	358	121	3000	9	8	1
149	2	4	237	358	121	3000	9	6	1
149	2	4	237	358	121	3000	9	1	1
136	0	5	225	348	123	600	9	1	1
136	0	5	225	358	133	600	9	0	1
122	0	5	206	359	153	600	9	0	1
116	2	5	206	348	142	3000	9	3	1
125	0	4	206	358	152	2400	9	2	1
116	2	5	206	358	152	3000	9	8	1
119	0	5	206	358	152	60	9	0	1
121	0	4	206	358	152	600	9	1	1
122	0	5	206	358	152	600	9	1	1
130	0	5	206	358	152	60	9	0	1
105	1	5	190	359	169	3000	9	7	1
115	0	4	190	355	165	600	9	1	1
112	2	5	190	349	159	2400	9	6	1
115	0	4	190	348	158	600	9	0	1
110	0	4	190	354	164	600	9	0	1
112	2	5	190	358	168	2400	9	7	1
104	0	4	190	358	168	600	9	1	1
83	0	5	152	359	207	3000	9	3	1
83	0	5	152	349	197	3000	9	8	1
145	1	3	237	359	122	600	10	1	1
145	1	3	237	350	113	600	10	0	1
140	1	3	237	356	119	2400	10	7	1
127	1	3	206	355	149	600	10	1	1
103	1	3	190	351	161	2400	10	7	1
94	0	3	171	348	177	2400	10	0	1
94	0	3	171	356	185	2400	10	2	1
146	1	3	237	359	122	60	11	0	1
149	2	4	237	359	122	3000	12	1	1
141	1	4	237	359	122	3000	12	5	1
141	1	4	237	359	122	3000	12	2	1
141	1	4	237	350	113	3000	12	7	1
132	1	4	225	347	122	600	12	1	1
126	1	4	206	359	153	600	12	1	1
118	1	4	206	359	153	3000	12	9	1
118	1	4	206	359	153	3000	12	2	1
123	1	4	206	359	153	60	12	0	1
118	1	4	206	359	153	3000	12	5	1
118	1	4	206	349	143	3000	12	8	1
128	1	4	206	336	130	600	12	1	1
128	1	4	206	350	144	600	12	0	1
108	1	4	190	359	169	600	12	0	1
113	1	4	190	359	169	60	12	0	1
103	1	3	190	357	167	2400	12	5	1
105	1	5	190	357	167	3000	12	6	1
105	1	5	190	357	167	3000	12	8	1
103	1	3	190	354	164	2400	12	6	1
105	1	5	190	353	163	3000	12	2	1
106	1	4	190	347	157	60	12	0	1
100	1	4	171	359	188	3000	12	3	1
100	1	4	171	359	188	3000	12	7	1
89	1	5	171	357	186	600	12	0	1
95	1	5	171	355	184	600	12	0	1
88	1	4	171	349	178	2400	12	6	1
88	1	4	171	349	178	2400	12	5	1
88	1	4	171	349	178	2400	12	2	1
100	1	4	171	347	176	3000	12	5	1
100	1	4	171	347	176	3000	12	8	1
100	1	4	171	336	165	3000	12	9	1
88	1	4	171	346	175	2400	12	4	1
85	1	4	152	347	195	2400	12	3	1
136	0	5	225	356	131	600	13	1	1
116	2	5	206	353	147	3000	13	4	1
116	2	5	206	357	151	3000	13	1	1
112	2	5	190	355	165	2400	13	4	1
83	0	5	152	354	202	3000	13	4	1
124	1	5	206	359	153	60	14	0	1
127	1	3	206	358	152	600	14	0	1
105	1	5	190	359	169	3000	14	4	1
104	0	4	190	359	169	600	14	0	1
103	1	3	190	355	165	2400	14	6	1
101	0	5	171	359	188	600	14	1	1
100	1	4	171	359	188	3000	14	0	1
91	0	4	171	346	175	60	14	0	1
84	0	4	152	354	202	600	16	0	1
133	2	4	225	357	132	60	17	0	1
130	0	5	206	353	147	60	17	0	1
112	2	5	190	353	163	2400	17	1	1
105	1	5	190	354	164	3000	17	8	1
140	1	3	237	359	122	2400	18	0	1
103	1	3	190	357	167	2400	18	1	1
140	1	3	237	359	122	2400	19	1	1
94	0	3	171	359	188	2400	19	0	1
141	1	4	237	359	122	3000	20	0	1
149	2	4	237	356	119	3000	20	2	1
141	1	4	237	353	116	3000	20	4	1
149	2	4	237	353	116	3000	20	7	1
143	1	4	237	353	116	600	20	1	1
141	1	4	237	353	116	3000	20	1	1
149	2	4	237	347	110	3000	20	0	1
141	1	4	237	345	108	3000	20	6	1
141	1	4	237	328	91	3000	20	5	1
141	1	4	237	343	106	3000	20	7	1
143	1	4	237	344	107	600	20	0	1
141	1	4	237	346	109	3000	20	3	1
149	2	4	237	346	109	3000	20	5	1
141	1	4	237	346	109	3000	20	8	1
132	1	4	225	353	128	600	20	1	1
131	1	4	225	347	122	60	20	0	1
139	1	4	225	335	110	60	20	0	1
118	1	4	206	356	150	3000	20	6	1
126	1	4	206	353	147	600	20	0	1
118	1	4	206	353	147	3000	20	7	1
123	1	4	206	350	144	60	20	0	1
118	1	4	206	347	141	3000	20	0	1
128	1	4	206	347	141	600	20	1	1
118	1	4	206	345	139	3000	20	5	1
118	1	4	206	345	139	3000	20	8	1
126	1	4	206	345	139	600	20	1	1
128	1	4	206	342	136	600	20	0	1
118	1	4	206	335	129	3000	20	9	1
118	1	4	206	335	129	3000	20	4	1
118	1	4	206	335	129	3000	20	3	1
118	1	4	206	343	137	3000	20	1	1
118	1	4	206	344	138	3000	20	2	1
105	1	5	190	355	165	3000	20	9	1
105	1	5	190	348	158	3000	20	0	1
114	1	4	190	347	157	600	20	0	1
113	1	4	190	345	155	60	20	0	1
108	1	4	190	335	145	600	20	1	1
106	1	4	190	343	153	60	20	0	1
89	1	5	171	352	181	600	20	1	1
100	1	4	171	356	185	3000	20	1	1
100	1	4	171	356	185	3000	20	6	1
100	1	4	171	356	185	3000	20	4	1
88	1	4	171	356	185	2400	20	7	1
100	1	4	171	347	176	3000	20	5	1
88	1	4	171	345	174	2400	20	6	1
88	1	4	171	345	174	2400	20	2	1
88	1	4	171	345	174	2400	20	5	1
100	1	4	171	324	153	3000	20	9	1
88	1	4	171	325	154	2400	20	3	1
100	1	4	171	325	154	3000	20	8	1
100	1	4	171	333	162	3000	20	7	1
88	1	4	171	343	172	2400	20	4	1
88	1	4	171	357	186	2400	20	0	1
100	1	4	171	357	186	3000	20	2	1
87	1	5	152	316	164	600	20	0	1
85	1	4	152	356	204	2400	20	1	1
85	1	4	152	356	204	2400	20	6	1
85	1	4	152	265	113	2400	20	2	1
85	1	4	152	325	173	2400	20	3	1
85	1	4	152	333	181	2400	20	4	1
85	1	4	152	343	191	2400	20	7	1
85	1	4	152	357	205	2400	20	0	1
134	2	5	225	359	134	600	21	1	1
134	2	5	225	359	134	600	21	0	1
117	2	5	206	359	153	60	21	0	1
116	2	5	206	359	153	3000	21	7	1
116	2	5	206	359	153	3000	21	9	1
116	2	5	206	359	153	3000	21	3	1
122	0	5	206	353	147	600	21	0	1
116	2	5	206	345	139	3000	21	8	1
116	2	5	206	358	152	3000	21	2	1
112	2	5	190	359	169	2400	21	3	1
107	0	5	190	357	167	60	21	0	1
112	2	5	190	356	166	2400	21	2	1
112	2	5	190	358	168	2400	21	4	1
96	2	5	171	359	188	600	21	1	1
92	0	3	171	359	188	60	21	0	1
102	2	5	171	347	176	600	21	0	1
83	0	5	152	359	207	3000	21	1	1
83	0	5	152	357	205	3000	21	9	1
149	2	4	237	358	121	3000	22	5	1
144	2	4	237	343	106	60	22	0	1
149	2	4	237	356	119	3000	22	3	1
149	2	4	237	359	122	3000	22	4	1
135	1	5	225	355	130	60	22	0	1
129	0	4	206	358	152	60	22	0	1
125	0	4	206	358	152	2400	22	5	1
130	0	5	206	355	149	60	22	0	1
119	0	5	206	353	147	60	22	0	1
105	1	5	190	355	165	3000	22	1	1
105	1	5	190	350	160	3000	22	8	1
105	1	5	190	351	161	3000	22	3	1
105	1	5	190	356	166	3000	22	6	1
110	0	4	190	359	169	600	22	1	1
90	0	4	171	358	187	2400	22	5	1
97	0	4	171	358	187	60	22	0	1
90	0	4	171	355	184	2400	22	4	1
90	0	4	171	346	175	2400	22	0	1
90	0	4	171	359	188	2400	22	1	1
86	0	4	152	358	206	600	22	1	1
83	0	5	152	355	203	3000	22	7	1
83	0	5	152	354	202	3000	22	4	1
82	0	4	152	346	194	60	22	0	1
140	1	3	237	359	122	2400	24	5	1
148	0	4	237	359	122	60	24	0	1
138	1	3	225	359	134	600	24	1	1
125	0	4	206	359	153	2400	24	3	1
104	0	4	190	359	169	600	24	0	1
105	1	5	190	359	169	3000	24	2	1
103	1	3	190	359	169	2400	24	7	1
89	1	5	171	359	188	600	24	0	1
83	0	5	152	359	207	3000	24	2	1
87	1	5	152	359	207	600	24	1	1
127	1	3	206	356	150	600	26	0	1
138	1	3	225	359	134	600	27	0	1
94	0	3	171	357	186	2400	27	5	1
94	0	3	171	358	187	2400	27	4	1
141	1	4	237	359	122	3000	28	6	1
141	1	4	237	359	122	3000	28	3	1
141	1	4	237	359	122	3000	28	8	1
141	1	4	237	318	81	3000	28	5	1
139	1	4	225	359	134	60	28	0	1
118	1	4	206	359	153	3000	28	2	1
118	1	4	206	352	146	3000	28	6	1
118	1	4	206	320	114	3000	28	5	1
118	1	4	206	356	150	3000	28	3	1
108	1	4	190	318	128	600	28	1	1
100	1	4	171	352	181	3000	28	0	1
88	1	4	171	339	168	2400	28	4	1
88	1	4	171	339	168	2400	28	2	1
88	1	4	171	339	168	2400	28	5	1
100	1	4	171	341	170	3000	28	7	1
100	1	4	171	341	170	3000	28	8	1
100	1	4	171	356	185	3000	28	5	1
87	1	5	152	347	195	600	28	0	1
85	1	4	152	352	200	2400	28	5	1
85	1	4	152	341	189	2400	28	2	1
136	0	5	225	358	133	600	29	0	1
116	2	5	206	352	146	3000	29	6	1
116	2	5	206	348	142	3000	29	2	1
116	2	5	206	342	136	3000	29	5	1
116	2	5	206	358	152	3000	29	0	1
116	2	5	206	359	153	3000	29	4	1
112	2	5	190	359	169	2400	29	5	1
101	0	5	171	356	185	600	29	1	1
101	0	5	171	359	188	600	29	0	1
83	0	5	152	359	207	3000	29	7	1
140	1	3	237	352	115	2400	30	3	1
125	0	4	206	354	148	2400	30	7	1
127	1	3	206	359	153	600	30	1	1
110	0	4	190	354	164	600	30	0	1
103	1	3	190	352	162	2400	30	0	1
111	0	4	190	353	163	60	30	0	1
94	0	3	171	352	181	2400	30	1	1
94	0	3	171	352	181	2400	30	3	1
83	0	5	152	350	198	3000	30	5	1
105	1	5	190	350	160	3000	31	9	1
87	1	5	152	346	194	600	31	1	1
83	0	5	152	352	200	3000	31	6	1
149	2	4	237	358	121	3000	33	4	1
149	2	4	237	358	121	3000	33	1	1
149	2	4	237	359	122	3000	33	6	1
135	1	5	225	358	133	60	33	0	1
116	2	5	206	358	152	3000	33	7	1
116	2	5	206	359	153	3000	33	5	1
105	1	5	190	358	168	3000	33	7	1
109	1	5	190	358	168	60	33	0	1
112	2	5	190	358	168	2400	33	5	1
105	1	5	190	358	168	3000	33	3	1
112	2	5	190	358	168	2400	33	0	1
115	0	4	190	355	165	600	33	0	1
112	2	5	190	359	169	2400	33	7	1
112	2	5	190	359	169	2400	33	3	1
112	2	5	190	359	169	2400	33	4	1
101	0	5	171	358	187	600	33	0	1
140	1	3	237	356	119	2400	34	7	1
140	1	3	237	354	117	2400	34	1	1
140	1	3	237	354	117	2400	34	4	1
140	1	3	237	355	118	2400	34	0	1
127	1	3	206	354	148	600	34	0	1
103	1	3	190	343	153	2400	34	1	1
110	0	4	190	340	150	600	34	0	1
94	0	3	171	356	185	2400	34	2	1
94	0	3	171	354	183	2400	34	3	1
94	0	3	171	343	172	2400	34	4	1
92	0	3	171	352	181	60	35	0	1
141	1	4	237	358	121	3000	36	9	1
141	1	4	237	357	120	3000	36	7	1
149	2	4	237	357	120	3000	36	3	1
132	1	4	225	357	132	600	36	0	1
118	1	4	206	358	152	3000	36	8	1
118	1	4	206	358	152	3000	36	9	1
118	1	4	206	358	152	3000	36	0	1
123	1	4	206	358	152	60	36	0	1
118	1	4	206	349	143	3000	36	4	1
118	1	4	206	338	132	3000	36	3	1
126	1	4	206	345	139	600	36	0	1
128	1	4	206	357	151	600	36	0	1
118	1	4	206	359	153	3000	36	1	1
103	1	3	190	358	168	2400	36	6	1
105	1	5	190	359	169	3000	36	7	1
106	1	4	190	358	168	60	36	0	1
114	1	4	190	358	168	600	36	1	1
114	1	4	190	359	169	600	36	0	1
100	1	4	171	358	187	3000	36	6	1
100	1	4	171	358	187	3000	36	2	1
100	1	4	171	314	143	3000	36	0	1
88	1	4	171	289	118	2400	36	7	1
88	1	4	171	309	138	2400	36	3	1
88	1	4	171	359	188	2400	36	1	1
85	1	4	152	312	160	2400	36	4	1
120	2	5	206	358	152	60	37	0	1
116	2	5	206	336	130	3000	37	8	1
116	2	5	206	325	119	3000	37	4	1
116	2	5	206	357	151	3000	37	1	1
116	2	5	206	359	153	3000	37	6	1
105	1	5	190	358	168	3000	37	9	1
96	2	5	171	358	187	600	37	0	1
102	2	5	171	348	177	600	37	0	1
83	0	5	152	329	177	3000	37	0	1
149	2	4	237	356	119	3000	38	4	1
125	0	4	206	356	150	2400	38	7	1
121	0	4	206	356	150	600	38	0	1
119	0	5	206	349	143	60	38	0	1
125	0	4	206	355	149	2400	38	2	1
104	0	4	190	356	166	600	38	0	1
105	1	5	190	347	157	3000	38	3	1
115	0	4	190	355	165	600	38	1	1
113	1	4	190	357	167	60	38	0	1
99	0	4	171	356	185	600	38	0	1
90	0	4	171	356	185	2400	38	6	1
90	0	4	171	356	185	2400	38	5	1
90	0	4	171	356	185	2400	38	3	1
90	0	4	171	322	151	2400	38	7	1
92	0	3	171	348	177	60	38	0	1
90	0	4	171	355	184	2400	38	2	1
99	0	4	171	355	184	600	38	1	1
84	0	4	152	356	204	600	38	1	1
86	0	4	152	356	204	600	38	0	1
83	0	5	152	351	199	3000	38	3	1
83	0	5	152	322	170	3000	38	0	1
85	1	4	152	357	205	2400	38	6	1
103	1	3	190	358	168	2400	39	0	1
94	0	3	171	359	188	2400	39	6	1
83	0	5	152	358	206	3000	39	6	1
141	1	4	237	356	119	3000	40	9	1
140	1	3	237	354	117	2400	40	5	1
140	1	3	237	356	119	2400	40	1	1
146	1	3	237	356	119	60	40	0	1
137	1	3	225	356	131	60	40	0	1
125	0	4	206	356	150	2400	40	4	1
94	0	3	171	353	182	2400	40	7	1
142	0	4	237	357	120	600	41	0	1
149	2	4	237	325	88	3000	41	3	1
149	2	4	237	355	118	3000	41	2	1
133	2	4	225	354	129	60	41	0	1
125	0	4	206	357	151	2400	41	3	1
116	2	5	206	356	150	3000	41	3	1
125	0	4	206	334	128	2400	41	0	1
121	0	4	206	335	129	600	41	0	1
115	0	4	190	326	136	600	41	0	1
115	0	4	190	326	136	600	41	1	1
94	0	3	171	359	188	2400	41	4	1
86	0	4	152	350	198	600	41	0	1
84	0	4	152	332	180	600	41	0	1
148	0	4	237	359	122	60	42	0	1
136	0	5	225	353	128	600	42	1	1
125	0	4	206	359	153	2400	42	3	1
105	1	5	190	359	169	3000	42	8	1
103	1	3	190	356	166	2400	42	3	1
107	0	5	190	358	168	60	42	0	1
90	0	4	171	359	188	2400	42	5	1
93	1	4	171	359	188	600	42	1	1
94	0	3	171	359	188	2400	42	2	1
91	0	4	171	358	187	60	42	0	1
149	2	4	237	346	109	3000	43	9	1
149	2	4	237	353	116	3000	43	8	1
119	0	5	206	345	139	60	43	0	1
129	0	4	206	353	147	60	43	0	1
103	1	3	190	354	164	2400	43	2	1
103	1	3	190	347	157	2400	43	4	1
94	0	3	171	345	174	2400	43	5	1
85	1	4	152	346	194	2400	43	1	1
86	0	4	152	345	193	600	43	1	1
141	1	4	237	352	115	3000	44	9	1
143	1	4	237	355	118	600	44	0	1
140	1	3	237	359	122	2400	44	3	1
132	1	4	225	350	125	600	44	1	1
139	1	4	225	353	128	60	44	0	1
118	1	4	206	356	150	3000	44	4	1
118	1	4	206	352	146	3000	44	0	1
